day,depth,distance,gap,hour,id,latitude,longitude,magnitude,minute,month,area,second,significance,time.full,year
18,10,29.617,50,14,us10006ew5,-55.7838,-123.2919,5.1,49,8,Southern East Pacific Rise,43,400,8/18/2016 14:49,2016
19,10,3.525,68,6,us10006eze,-55.2829,-30.65,5.1,31,8,South Georgia and the South Sandwich Islands,18,400,8/19/2016 6:31,2016
19,10,2.741,63,8,us10006f0s,-55.214,-32.0408,5.1,56,8,South Georgia Island region,9,400,8/19/2016 8:56,2016
20,96.53,6.373,58,22,us10006fi6,-14.7816,167.1982,5.1,30,8,Vanuatu,50,400,8/20/2016 22:30,2016
21,10,2.998,112,0,us10006fiy,-55.02,-31.4856,5.1,28,8,South Georgia Island region,59,400,8/21/2016 0:28,2016
21,13.29,1.399,133,8,us10006fkm,40.6884,143.7548,5.1,49,8,Japan,14,401,8/21/2016 8:49,2016
21,204.93,3.222,20,10,us10006fl5,18.4745,145.5749,5.1,55,8,Northern Mariana Islands,17,400,8/21/2016 10:55,2016
21,16.17,2.177,119,19,us10006fn0,39.7664,143.5782,5.1,13,8,Japan,11,400,8/21/2016 19:13,2016
21,34.78,4.445,124,22,us10006fnk,55.1799,165.252,5.1,39,8,Russia,15,400,8/21/2016 22:39,2016
22,10,2.825,65,4,us10006fq5,-55.1953,-31.8756,5.1,32,8,South Georgia Island region,38,400,8/22/2016 4:32,2016
29,132.31,1.921,26,20,us100068n4,-20.7929,169.9542,5.2,11,7,Vanuatu,45,416,7/29/2016 20:11,2016
30,10.9,0,0,13,us100068tv,35.1165,22.6703,5.2,26,7,Greece,20,417,7/30/2016 13:26,2016
30,3.93,6.256,22,21,us100068wb,-2.4471,138.495,5.2,7,7,Indonesia,53,416,7/30/2016 21:07,2016
1,128.77,1.308,58,6,us1000696h,21.2885,94.9407,5.2,1,8,Burma,8,417,8/1/2016 6:01,2016
4,73.9,4.499,29,5,us10006a0c,-4.2551,143.4332,5.2,1,8,Papua New Guinea,21,417,8/4/2016 5:01,2016
5,84.58,4.307,108,11,us10006aby,-6.705,155.6891,5.2,4,8,Papua New Guinea,38,416,8/5/2016 11:04,2016
6,10,2.01,93,15,us10006bvs,-22.949,169.595,5.2,56,8,New Caledonia,23,416,8/6/2016 15:56,2016
11,10,4.968,70,21,us10006d5p,-22.6593,173.2361,5.2,42,8,New Caledonia,28,416,8/11/2016 21:42,2016
12,3.63,1.785,23,14,us10006dd6,40.7147,78.3071,5.2,0,8,China,56,416,8/12/2016 14:00,2016
12,10,5.122,108,17,us10006dgq,-22.6037,173.4191,5.2,32,8,New Caledonia,57,416,8/12/2016 17:32,2016
13,21.07,10.702,45,4,us10006djc,37.7255,101.5785,5.2,29,8,China,50,416,8/13/2016 4:29,2016
17,10,4.748,50,18,us10006ekl,-15.8859,173.4863,5.2,26,8,Fiji region,19,416,8/17/2016 18:26,2016
18,55.03,2.982,28,3,us10006en6,-6.2447,149.9791,5.2,54,8,Papua New Guinea,3,416,8/18/2016 3:54,2016
18,9.7,5.087,46,12,us10006erv,-22.9036,173.3033,5.2,25,8,New Caledonia,7,416,8/18/2016 12:25,2016
19,10,3.069,91,3,us10006ey3,-54.9628,-31.3406,5.2,54,8,South Georgia Island region,53,416,8/19/2016 3:54,2016
19,10,3.465,121,4,us10006eyc,-55.8054,-31.0784,5.2,13,8,South Georgia and the South Sandwich Islands,36,416,8/19/2016 4:13,2016
19,10,3.198,65,4,us10006eyg,-55.3003,-31.2516,5.2,21,8,South Georgia and the South Sandwich Islands,2,416,8/19/2016 4:21,2016
19,10,3.158,53,20,us10006fbk,-55.1915,-31.27,5.2,4,8,South Georgia Island region,22,416,8/19/2016 20:04,2016
19,10,2.716,60,20,us10006fbm,-55.0828,-32.0177,5.2,15,8,South Georgia Island region,39,416,8/19/2016 20:15,2016
20,33.8,3.208,54,16,us10006fh0,-55.2223,-31.1955,5.2,23,8,South Georgia and the South Sandwich Islands,11,416,8/20/2016 16:23,2016
22,10,3.495,65,22,us10006fxh,-55.2898,-30.7081,5.2,52,8,South Georgia and the South Sandwich Islands,5,416,8/22/2016 22:52,2016
23,6.46,1.137,30,16,us10006g4w,-4.8183,153.1178,5.2,15,8,Papua New Guinea,38,416,8/23/2016 16:15,2016
27,46,0.526,88,10,us20006i35,36.4922,140.7568,5.3,47,7,Japan,17,500,7/27/2016 10:47,2016
6,12.08,6.458,82,0,us10006bt2,4.7416,132.4888,5.3,19,8,Palau,13,432,8/6/2016 0:19,2016
12,57.97,4.14,24,14,us10006ddp,-3.3961,127.3178,5.3,38,8,Indonesia,42,432,8/12/2016 14:38,2016
15,32.71,0.881,16,3,us10006dvd,37.4138,141.7413,5.3,4,8,Japan,41,456,8/15/2016 3:04,2016
15,103.93,0.261,47,22,us10006e1n,-22.5116,-68.6497,5.3,58,8,Chile,39,436,8/15/2016 22:58,2016
19,10,2.812,113,3,us10006eyf,-55.1699,-31.8864,5.3,46,8,South Georgia Island region,40,432,8/19/2016 3:46,2016
19,36.52,0.913,85,8,us10006f0e,36.6597,141.1909,5.3,7,8,Japan,42,477,8/19/2016 8:07,2016
19,10,5.053,82,23,us10006fce,-22.9384,173.2545,5.3,13,8,New Caledonia,45,432,8/19/2016 23:13,2016
20,13.34,2.257,134,1,us10006fcw,39.5607,143.5379,5.3,14,8,Japan,56,433,8/20/2016 1:14,2016
20,10,9.197,61,7,us10006fej,-54.8677,-31.467,5.3,27,8,South Georgia Island region,19,432,8/20/2016 7:27,2016
20,10,6.558,146,12,us10006ffj,40.4432,143.8198,5.3,10,8,Japan,34,433,8/20/2016 12:10,2016
20,10,1.874,135,12,us10006ffr,40.2261,143.9035,5.3,28,8,Japan,11,432,8/20/2016 12:28,2016
22,35,1.147,41,2,us10006fpt,38.3195,142.1276,5.3,11,8,Japan,8,435,8/22/2016 2:11,2016
22,106.3,0.491,39,22,us10006fx8,23.8942,94.6945,5.3,11,8,Burma,13,450,8/22/2016 22:11,2016
29,143.78,1.283,45,4,us100068b1,0.0756,123.4162,5.4,29,7,Indonesia,26,449,7/29/2016 4:29,2016
1,10,32.883,54,6,us1000696p,-23.9117,82.4176,5.4,29,8,South Indian Ocean,22,449,8/1/2016 6:29,2016
6,91.93,1.008,23,5,us10006btr,6.0879,125.3201,5.4,8,8,Philippines,24,454,8/6/2016 5:08,2016
6,186.46,2.252,48,6,us10006bu2,-6.8698,129.3198,5.4,55,8,Indonesia,57,449,8/6/2016 6:55,2016
10,133.52,1.493,78,0,us10006ci7,5.5762,125.7474,5.4,6,8,Philippines,59,453,8/10/2016 0:06,2016
11,10,5.098,103,21,us10006d5r,-22.6909,173.372,5.4,38,8,New Caledonia,36,449,8/11/2016 21:38,2016
12,46.42,2.468,36,14,us10006dd8,-9.6192,119.9425,5.4,20,8,Indonesia,11,449,8/12/2016 14:20,2016
14,45.13,2.283,77,0,us10006dpp,-27.4122,-176.3743,5.4,9,8,New Zealand,52,449,8/14/2016 0:09,2016
15,49.4,5.064,107,7,us10006dwi,10.8833,122.1769,5.4,32,8,Philippines,4,472,8/15/2016 7:32,2016
18,160.15,3.083,33,7,us10006ent,-7.4322,128.2373,5.4,19,8,Indonesia,17,449,8/18/2016 7:19,2016
20,13.48,2.934,65,7,us10006fe4,-54.938,-31.5702,5.4,17,8,South Georgia Island region,55,449,8/20/2016 7:17,2016
2,35.04,7.483,28,3,us100069ee,-58.724,-25.6076,5.5,32,8,South Sandwich Islands,29,465,8/2/2016 3:32,2016
14,20,3.1,95,22,us10006du3,-15.6569,-72.0174,5.5,59,8,Peru,0,477,8/14/2016 22:59,2016
23,10,0.511,23,22,us10006g7w,42.8223,13.1257,5.5,33,8,Italy,30,696,8/23/2016 22:33,2016
27,98.84,1.358,45,2,us20006i18,-24.286,-67.8647,5.6,43,7,Chile,45,482,7/27/2016 2:43,2016
31,21,3.634,45,19,us1000692a,-8.194,117.8145,5.6,40,7,Indonesia,1,488,7/31/2016 19:40,2016
14,64.69,0.225,27,12,us10006ds7,51.5396,179.5501,5.6,28,8,Alaska,55,482,8/14/2016 12:28,2016
19,13.89,2.694,45,16,us10006f9k,-55.2031,-32.1207,5.6,37,8,South Georgia and the South Sandwich Islands,16,482,8/19/2016 16:37,2016
22,404.41,3.261,66,5,us10006fq7,29.8965,139.1312,5.6,33,8,Japan region,8,483,8/22/2016 5:33,2016
30,55.48,4.534,87,9,us100068rp,-6.9486,155.7949,5.7,19,7,Papua New Guinea,10,500,7/30/2016 9:19,2016
5,10,17.985,43,8,us10006aaj,-23.945,82.433,5.7,34,8,South Indian Ocean,15,500,8/5/2016 8:34,2016
18,7.82,2.335,33,0,us10006em9,-19.8593,148.7255,5.7,30,8,Australia,8,646,8/18/2016 0:30,2016
19,4.34,2.721,27,13,us10006f6x,-55.2088,-32.0731,5.8,33,8,South Georgia Island region,40,518,8/19/2016 13:33,2016
23,514.33,6.129,13,15,us10006gj0,-7.2081,122.5412,5.8,40,8,Indonesia,46,518,8/23/2016 15:40,2016
24,17.15,3.213,58,9,us10006gf0,-2.9567,100.0549,5.8,48,8,Indonesia,44,518,8/24/2016 9:48,2016
31,98.16,5.479,21,7,us100068yv,-56.255,-27.5494,5.9,33,7,South Georgia and the South Sandwich Islands,20,536,7/31/2016 7:33,2016
14,10,3.487,83,7,us10006dr1,50.4274,142.258,5.9,15,8,Russia,14,540,8/14/2016 7:15,2016
18,4.63,27.877,50,14,us10006esj,-55.9195,-123.197,5.9,9,8,Southern East Pacific Rise,43,536,8/18/2016 14:09,2016
25,456,3.002,48,13,us20006ty8,30.6151,137.8462,5.9,4,8,Japan region,43,536,8/25/2016 13:04,2016
20,10,1.703,63,5,us10006fdp,40.3564,143.6799,6,1,8,Japan,26,555,8/20/2016 5:01,2016
20,10,2.108,141,11,us10006ffg,40.2933,143.7539,6,58,8,Japan,4,555,8/20/2016 11:58,2016
23,532.4,1.359,11,15,us10006g2n,-7.2805,122.4255,6,39,8,Indonesia,44,554,8/23/2016 15:39,2016
1,10,18.222,43,3,us1000694i,-23.9619,82.4789,6.1,42,8,South Indian Ocean,50,572,8/1/2016 3:42,2016
4,270,2.015,20,10,us10006a1d,-22.3942,-66.0814,6.2,15,8,Argentina,12,593,8/4/2016 10:15,2016
11,121,8.517,48,23,us10006d6d,-25.1394,-177.3386,6.2,29,8,South of the Fiji Islands,33,591,8/11/2016 23:29,2016
23,10,0.126,35,21,us10006g7d,42.714,13.1719,6.2,36,8,Italy,33,2674,8/23/2016 21:36,2016
4,510,2.145,13,12,us10006a2k,24.9477,142.0074,6.3,24,8,Japan,33,611,8/4/2016 12:24,2016
20,10,2.916,52,23,us10006fik,-55.2775,-31.7546,6.4,45,8,South Georgia Island region,23,630,8/20/2016 23:45,2016
24,84.07,1.797,24,6,us10006gbf,20.9192,94.5789,6.8,34,8,Burma,55,972,8/24/2016 6:34,2016
11,9.95,4.822,21,21,us10006d5h,-22.4953,173.1114,7.2,26,8,New Caledonia,35,799,8/11/2016 21:26,2016
19,10,2.852,22,3,us10006exl,-55.2793,-31.874,7.4,32,8,South Georgia Island region,22,843,8/19/2016 3:32,2016
29,207.62,3.293,11,17,us100068jg,18.5439,145.541,7.7,18,7,Northern Mariana Islands,26,971,7/29/2016 17:18,2016
